WKT,longitude,latitude,AVS,Unique_ID,nam,laa,adm_code,Loc ID,DEM
"POLYGON ((139.841666666656 34.958333333333,139.849999999989 34.958333333333,139.849999999989 34.9666666666663,139.841666666656 34.9666666666663,139.841666666656 34.958333333333))",139.845833333323,34.9624999999997,396,184378,Chiba Ken,Tateyama Shi,12205,1398458349625,82
"POLYGON ((139.899999999989 34.958333333333,139.908333333323 34.958333333333,139.908333333323 34.9666666666663,139.899999999989 34.9666666666663,139.899999999989 34.958333333333))",139.904166666656,34.9624999999997,411,184379,Chiba Ken,Minamiboso Shi,12234,1399042349625,111
"POLYGON ((139.891666666656 34.958333333333,139.899999999989 34.958333333333,139.899999999989 34.9666666666663,139.891666666656 34.9666666666663,139.891666666656 34.958333333333))",139.895833333322,34.9624999999997,411,184380,Chiba Ken,Tateyama Shi,12205,1398958349625,83
"POLYGON ((139.883333333323 34.958333333333,139.891666666656 34.958333333333,139.891666666656 34.9666666666663,139.883333333323 34.9666666666663,139.883333333323 34.958333333333))",139.88749999999,34.9624999999997,402,184381,Chiba Ken,Tateyama Shi,12205,1398875349625,64
"POLYGON ((139.874999999989 34.958333333333,139.883333333323 34.958333333333,139.883333333323 34.9666666666663,139.874999999989 34.9666666666663,139.874999999989 34.958333333333))",139.879166666656,34.9624999999997,414,184382,Chiba Ken,Tateyama Shi,12205,1398792349625,21
"POLYGON ((139.933333333323 34.958333333333,139.941666666656 34.958333333333,139.941666666656 34.9666666666663,139.933333333323 34.9666666666663,139.933333333323 34.958333333333))",139.937499999989,34.9624999999997,376,184383,Chiba Ken,Minamiboso Shi,12234,1399375349625,86
"POLYGON ((139.924999999989 34.958333333333,139.933333333323 34.958333333333,139.933333333323 34.9666666666663,139.924999999989 34.9666666666663,139.924999999989 34.958333333333))",139.929166666656,34.9624999999997,386,184384,Chiba Ken,Minamiboso Shi,12234,1399292349625,74
"POLYGON ((139.916666666656 34.958333333333,139.924999999989 34.958333333333,139.924999999989 34.9666666666663,139.916666666656 34.9666666666663,139.916666666656 34.958333333333))",139.920833333322,34.9624999999997,448,184385,Chiba Ken,Minamiboso Shi,12234,1399208349625,105
"POLYGON ((139.908333333323 34.958333333333,139.916666666656 34.958333333333,139.916666666656 34.9666666666663,139.908333333323 34.9666666666663,139.908333333323 34.958333333333))",139.912499999989,34.9624999999997,464,184386,Chiba Ken,Minamiboso Shi,12234,1399125349625,98
"POLYGON ((139.958333333323 34.958333333333,139.966666666656 34.958333333333,139.966666666656 34.9666666666663,139.958333333323 34.9666666666663,139.958333333323 34.958333333333))",139.96249999999,34.9624999999997,600,184388,Chiba Ken,Minamiboso Shi,12234,1399625349625,0
"POLYGON ((139.949999999989 34.958333333333,139.958333333323 34.958333333333,139.958333333323 34.9666666666663,139.949999999989 34.9666666666663,139.949999999989 34.958333333333))",139.954166666656,34.9624999999997,208,184389,Chiba Ken,Minamiboso Shi,12234,1399542349625,12
"POLYGON ((139.941666666656 34.958333333333,139.949999999989 34.958333333333,139.949999999989 34.9666666666663,139.941666666656 34.9666666666663,139.941666666656 34.958333333333))",139.945833333322,34.9624999999997,431,184390,Chiba Ken,Minamiboso Shi,12234,1399458349625,38
"POLYGON ((139.774999999989 34.9666666666663,139.783333333323 34.9666666666663,139.783333333323 34.9749999999997,139.774999999989 34.9749999999997,139.774999999989 34.9666666666663))",139.779166666656,34.970833333333,600,185392,Chiba Ken,Tateyama Shi,12205,1397792349708,45
"POLYGON ((139.766666666656 34.9666666666663,139.774999999989 34.9666666666663,139.774999999989 34.9749999999997,139.766666666656 34.9749999999997,139.766666666656 34.9666666666663))",139.770833333323,34.970833333333,519,185393,Chiba Ken,Tateyama Shi,12205,1397708349708,80
"POLYGON ((139.758333333323 34.9666666666663,139.766666666656 34.9666666666663,139.766666666656 34.9749999999997,139.758333333323 34.9749999999997,139.758333333323 34.9666666666663))",139.76249999999,34.970833333333,467,185394,Chiba Ken,Tateyama Shi,12205,1397625349708,32
"POLYGON ((139.749999999989 34.9666666666663,139.758333333323 34.9666666666663,139.758333333323 34.9749999999997,139.749999999989 34.9749999999997,139.749999999989 34.9666666666663))",139.754166666656,34.970833333333,413,185395,Chiba Ken,Tateyama Shi,12205,1397542349708,0
"POLYGON ((139.808333333323 34.9666666666663,139.816666666656 34.9666666666663,139.816666666656 34.9749999999997,139.808333333323 34.9749999999997,139.808333333323 34.9666666666663))",139.81249999999,34.970833333333,445,185396,Chiba Ken,Tateyama Shi,12205,1398125349708,67
"POLYGON ((139.799999999989 34.9666666666663,139.808333333323 34.9666666666663,139.808333333323 34.9749999999997,139.799999999989 34.9749999999997,139.799999999989 34.9666666666663))",139.804166666656,34.970833333333,442,185397,Chiba Ken,Tateyama Shi,12205,1398042349708,63
"POLYGON ((139.791666666656 34.9666666666663,139.799999999989 34.9666666666663,139.799999999989 34.9749999999997,139.791666666656 34.9749999999997,139.791666666656 34.9666666666663))",139.795833333322,34.970833333333,600,185398,Chiba Ken,Tateyama Shi,12205,1397958349708,15
"POLYGON ((139.783333333323 34.9666666666663,139.791666666656 34.9666666666663,139.791666666656 34.9749999999997,139.783333333323 34.9749999999997,139.783333333323 34.9666666666663))",139.787499999989,34.970833333333,600,185399,Chiba Ken,Tateyama Shi,12205,1397875349708,10
"POLYGON ((139.841666666656 34.9666666666663,139.849999999989 34.9666666666663,139.849999999989 34.9749999999997,139.841666666656 34.9749999999997,139.841666666656 34.9666666666663))",139.845833333323,34.970833333333,208,185400,Chiba Ken,Tateyama Shi,12205,1398458349708,66
"POLYGON ((139.833333333323 34.9666666666663,139.841666666656 34.9666666666663,139.841666666656 34.9749999999997,139.833333333323 34.9749999999997,139.833333333323 34.9666666666663))",139.83749999999,34.970833333333,381,185401,Chiba Ken,Tateyama Shi,12205,1398375349708,139
"POLYGON ((139.824999999989 34.9666666666663,139.833333333323 34.9666666666663,139.833333333323 34.9749999999997,139.824999999989 34.9749999999997,139.824999999989 34.9666666666663))",139.829166666656,34.970833333333,393,185402,Chiba Ken,Tateyama Shi,12205,1398292349708,44
"POLYGON ((139.816666666656 34.9666666666663,139.824999999989 34.9666666666663,139.824999999989 34.9749999999997,139.816666666656 34.9749999999997,139.816666666656 34.9666666666663))",139.820833333322,34.970833333333,393,185403,Chiba Ken,Tateyama Shi,12205,1398208349708,24
"POLYGON ((139.874999999989 34.9666666666663,139.883333333323 34.9666666666663,139.883333333323 34.9749999999997,139.874999999989 34.9749999999997,139.874999999989 34.9666666666663))",139.879166666656,34.970833333333,371,185404,Chiba Ken,Tateyama Shi,12205,1398792349708,21
"POLYGON ((139.866666666656 34.9666666666663,139.874999999989 34.9666666666663,139.874999999989 34.9749999999997,139.866666666656 34.9749999999997,139.866666666656 34.9666666666663))",139.870833333322,34.970833333333,371,185405,Chiba Ken,Tateyama Shi,12205,1398708349708,15
"POLYGON ((139.858333333323 34.9666666666663,139.866666666656 34.9666666666663,139.866666666656 34.9749999999997,139.858333333323 34.9749999999997,139.858333333323 34.9666666666663))",139.862499999989,34.970833333333,208,185406,Chiba Ken,Tateyama Shi,12205,1398625349708,30
"POLYGON ((139.849999999989 34.9666666666663,139.858333333323 34.9666666666663,139.858333333323 34.9749999999997,139.849999999989 34.9749999999997,139.849999999989 34.9666666666663))",139.854166666656,34.970833333333,369,185407,Chiba Ken,Tateyama Shi,12205,1398542349708,94
"POLYGON ((139.908333333323 34.9666666666663,139.916666666656 34.9666666666663,139.916666666656 34.9749999999997,139.908333333323 34.9749999999997,139.908333333323 34.9666666666663))",139.91249999999,34.970833333333,408,185408,Chiba Ken,Minamiboso Shi,12234,1399125349708,46
"POLYGON ((139.899999999989 34.9666666666663,139.908333333323 34.9666666666663,139.908333333323 34.9749999999997,139.899999999989 34.9749999999997,139.899999999989 34.9666666666663))",139.904166666656,34.970833333333,413,185409,Chiba Ken,Tateyama Shi,12205,1399042349708,114
"POLYGON ((139.891666666656 34.9666666666663,139.899999999989 34.9666666666663,139.899999999989 34.9749999999997,139.891666666656 34.9749999999997,139.891666666656 34.9666666666663))",139.895833333323,34.970833333333,413,185410,Chiba Ken,Tateyama Shi,12205,1398958349708,53
"POLYGON ((139.883333333323 34.9666666666663,139.891666666656 34.9666666666663,139.891666666656 34.9749999999997,139.883333333323 34.9749999999997,139.883333333323 34.9666666666663))",139.88749999999,34.970833333333,394,185411,Chiba Ken,Tateyama Shi,12205,1398875349708,22
"POLYGON ((139.941666666656 34.9666666666663,139.949999999989 34.9666666666663,139.949999999989 34.9749999999997,139.941666666656 34.9749999999997,139.941666666656 34.9666666666663))",139.945833333322,34.970833333333,418,185412,Chiba Ken,Minamiboso Shi,12234,1399458349708,74
"POLYGON ((139.933333333323 34.9666666666663,139.941666666656 34.9666666666663,139.941666666656 34.9749999999997,139.933333333323 34.9749999999997,139.933333333323 34.9666666666663))",139.937499999989,34.970833333333,429,185413,Chiba Ken,Minamiboso Shi,12234,1399375349708,81
"POLYGON ((139.924999999989 34.9666666666663,139.933333333323 34.9666666666663,139.933333333323 34.9749999999997,139.924999999989 34.9749999999997,139.924999999989 34.9666666666663))",139.929166666656,34.970833333333,458,185414,Chiba Ken,Minamiboso Shi,12234,1399292349708,69
"POLYGON ((139.916666666656 34.9666666666663,139.924999999989 34.9666666666663,139.924999999989 34.9749999999997,139.916666666656 34.9749999999997,139.916666666656 34.9666666666663))",139.920833333322,34.970833333333,399,185415,Chiba Ken,Minamiboso Shi,12234,1399208349708,52
"POLYGON ((139.958333333323 34.9666666666663,139.966666666656 34.9666666666663,139.966666666656 34.9749999999997,139.958333333323 34.9749999999997,139.958333333323 34.9666666666663))",139.96249999999,34.970833333333,196,185416,Chiba Ken,Minamiboso Shi,12234,1399625349708,0
"POLYGON ((139.949999999989 34.9666666666663,139.958333333323 34.9666666666663,139.958333333323 34.9749999999997,139.949999999989 34.9749999999997,139.949999999989 34.9666666666663))",139.954166666656,34.970833333333,418,185417,Chiba Ken,Minamiboso Shi,12234,1399542349708,22
"POLYGON ((139.749999999989 34.9749999999997,139.758333333323 34.9749999999997,139.758333333323 34.983333333333,139.749999999989 34.983333333333,139.749999999989 34.9749999999997))",139.754166666656,34.9791666666663,600,186287,Chiba Ken,Tateyama Shi,12205,1397542349792,0
"POLYGON ((139.774999999989 34.9749999999997,139.783333333323 34.9749999999997,139.783333333323 34.983333333333,139.774999999989 34.983333333333,139.774999999989 34.9749999999997))",139.779166666656,34.9791666666664,600,186292,Chiba Ken,Tateyama Shi,12205,1397792349792,0
"POLYGON ((139.766666666656 34.9749999999997,139.774999999989 34.9749999999997,139.774999999989 34.983333333333,139.766666666656 34.983333333333,139.766666666656 34.9749999999997))",139.770833333323,34.9791666666664,600,186293,Chiba Ken,Tateyama Shi,12205,1397708349792,0
"POLYGON ((139.758333333323 34.9749999999997,139.766666666656 34.9749999999997,139.766666666656 34.983333333333,139.758333333323 34.983333333333,139.758333333323 34.9749999999997))",139.76249999999,34.9791666666664,600,186294,Chiba Ken,Tateyama Shi,12205,1397625349792,0
"POLYGON ((139.824999999989 34.9749999999997,139.833333333323 34.9749999999997,139.833333333323 34.983333333333,139.824999999989 34.983333333333,139.824999999989 34.9749999999997))",139.829166666656,34.9791666666663,239,186295,Chiba Ken,Tateyama Shi,12205,1398292349792,15
"POLYGON ((139.816666666656 34.9749999999997,139.824999999989 34.9749999999997,139.824999999989 34.983333333333,139.816666666656 34.983333333333,139.816666666656 34.9749999999997))",139.820833333322,34.9791666666664,329,186296,Chiba Ken,Tateyama Shi,12205,1398208349792,0
"POLYGON ((139.808333333323 34.9749999999997,139.816666666656 34.9749999999997,139.816666666656 34.983333333333,139.808333333323 34.983333333333,139.808333333323 34.9749999999997))",139.81249999999,34.9791666666664,600,186297,Chiba Ken,Tateyama Shi,12205,1398125349792,0
"POLYGON ((139.799999999989 34.9749999999997,139.808333333323 34.9749999999997,139.808333333323 34.983333333333,139.799999999989 34.983333333333,139.799999999989 34.9749999999997))",139.804166666656,34.9791666666664,600,186298,Chiba Ken,Tateyama Shi,12205,1398042349792,0
"POLYGON ((139.858333333323 34.9749999999997,139.866666666656 34.9749999999997,139.866666666656 34.983333333333,139.858333333323 34.983333333333,139.858333333323 34.9749999999997))",139.862499999989,34.9791666666664,260,186299,Chiba Ken,Tateyama Shi,12205,1398625349792,15
"POLYGON ((139.849999999989 34.9749999999997,139.858333333323 34.9749999999997,139.858333333323 34.983333333333,139.849999999989 34.983333333333,139.849999999989 34.9749999999997))",139.854166666656,34.9791666666663,199,186300,Chiba Ken,Tateyama Shi,12205,1398542349792,7
"POLYGON ((139.841666666656 34.9749999999997,139.849999999989 34.9749999999997,139.849999999989 34.983333333333,139.841666666656 34.983333333333,139.841666666656 34.9749999999997))",139.845833333323,34.9791666666664,383,186301,Chiba Ken,Tateyama Shi,12205,1398458349792,41
"POLYGON ((139.833333333323 34.9749999999997,139.841666666656 34.9749999999997,139.841666666656 34.983333333333,139.833333333323 34.983333333333,139.833333333323 34.9749999999997))",139.83749999999,34.9791666666664,239,186302,Chiba Ken,Tateyama Shi,12205,1398375349792,9
"POLYGON ((139.891666666656 34.9749999999997,139.899999999989 34.9749999999997,139.899999999989 34.983333333333,139.891666666656 34.983333333333,139.891666666656 34.9749999999997))",139.895833333322,34.9791666666664,375,186303,Chiba Ken,Tateyama Shi,12205,1398958349792,43
"POLYGON ((139.883333333323 34.9749999999997,139.891666666656 34.9749999999997,139.891666666656 34.983333333333,139.883333333323 34.983333333333,139.883333333323 34.9749999999997))",139.88749999999,34.9791666666664,400,186304,Chiba Ken,Tateyama Shi,12205,1398875349792,21
"POLYGON ((139.874999999989 34.9749999999997,139.883333333323 34.9749999999997,139.883333333323 34.983333333333,139.874999999989 34.983333333333,139.874999999989 34.9749999999997))",139.879166666656,34.9791666666663,196,186305,Chiba Ken,Tateyama Shi,12205,1398792349792,46
"POLYGON ((139.866666666656 34.9749999999997,139.874999999989 34.9749999999997,139.874999999989 34.983333333333,139.866666666656 34.983333333333,139.866666666656 34.9749999999997))",139.870833333322,34.9791666666664,199,186306,Chiba Ken,Tateyama Shi,12205,1398708349792,14
"POLYGON ((139.924999999989 34.9749999999997,139.933333333323 34.9749999999997,139.933333333323 34.983333333333,139.924999999989 34.983333333333,139.924999999989 34.9749999999997))",139.929166666656,34.9791666666664,397,186307,Chiba Ken,Minamiboso Shi,12234,1399292349792,74
"POLYGON ((139.916666666656 34.9749999999997,139.924999999989 34.9749999999997,139.924999999989 34.983333333333,139.916666666656 34.983333333333,139.916666666656 34.9749999999997))",139.920833333322,34.9791666666664,454,186308,Chiba Ken,Minamiboso Shi,12234,1399208349792,85
"POLYGON ((139.908333333323 34.9749999999997,139.916666666656 34.9749999999997,139.916666666656 34.983333333333,139.908333333323 34.983333333333,139.908333333323 34.9749999999997))",139.912499999989,34.9791666666664,438,186309,Chiba Ken,Tateyama Shi,12205,1399125349792,99
"POLYGON ((139.899999999989 34.9749999999997,139.908333333323 34.9749999999997,139.908333333323 34.983333333333,139.899999999989 34.983333333333,139.899999999989 34.9749999999997))",139.904166666656,34.9791666666664,423,186310,Chiba Ken,Tateyama Shi,12205,1399042349792,95
"POLYGON ((139.958333333323 34.9749999999997,139.966666666656 34.9749999999997,139.966666666656 34.983333333333,139.958333333323 34.983333333333,139.958333333323 34.9749999999997))",139.96249999999,34.9791666666664,208,186311,Chiba Ken,Minamiboso Shi,12234,1399625349792,14
